real_name,DRF,DRP,DWC,gfDWC,gfEMC,goDWC,goEMC,cDWC,cEMC,fDWC,fEMC,oDWC,oEMC
188,32.43266482745136,80.2621644797028,7.197642919702973,0.2659923784252058,9.109655285897558,0.7401279729229349,2.514442055018823,4.974462916904197,1.1848637688282477,4.911611722106036,0.9886233114123005,3.0778625406238804,1.435427002805299
189,75.90601301517763,11.60805707435355,8.936577646220353,1.7309013249573446,2.335180180709828,0.9590186145900819,6.8368568920997275,3.8267353061846974,8.810567126228014,1.0358753656919695,0.6953845728700117,1.7610432100060476,2.5132107586737535
190,39.15437043361095,39.184082003227594,9.149734953739403,0.45471708899594043,2.363403774952644,4.915808151322549,0.05525292562072555,3.2475294387165663,6.607872775071185,2.877242395336468,2.361072919350428,4.92648523710593,4.8056483380452235
191,60.10990060403658,1.4109815013654543,17.64897043274582,4.867308203291141,2.9206945426002564,2.578081043639304,4.317029068048343,1.0340731753687167,8.287113961214011,3.8551108643017473,8.483468652227309,2.834857443083274,8.704192233924536
192,94.71015946168161,7.683267408361587,11.322380142884898,0.8461100327368919,7.307145071027606,2.0218930514171856,0.6454751387864484,4.774152745271282,9.435855364684173,0.5212148373484459,3.5556869383928396,2.286669931674007,5.038398787767616
193,13.474585051093662,38.883037832447066,3.7136435331801505,2.053168044783865,6.161916163154738,0.7880081345391148,9.285791347940304,3.0614132522554325,7.229441067443647,4.220340767866536,0.29620334614556665,2.385708659436115,6.702338446540153
194,62.10770876120719,52.881455741795435,17.174121250940207,0.0440985711611777,7.436080993466561,3.917596059039696,7.844902971259291,1.6970111823091671,0.5308725636588084,0.6530278434780356,3.813085733516222,2.621480905056698,3.6095740206819347
195,36.4722860445174,7.911891149639358,8.086066629497505,1.7502906263263616,5.432826034787165,4.924149236791645,9.833462313124642,3.3923858939953626,0.013783387005654525,1.526809454459106,7.969756219310856,4.429006421071316,7.395675599602115
196,51.851190114129096,68.25013559582035,10.968162469585481,1.2809260888949714,2.243091406695645,0.3465304818624024,2.291965830122453,4.898378076706917,9.854026790044562,1.2060659776017604,8.515877758113602,3.3104468197160264,0.34191191278083616
197,41.36850393566655,27.684448313872345,2.2498651136036094,4.0975137190665585,4.760084380627278,0.19578677953236495,0.18354667451851073,0.35231648418035855,6.915216308305375,3.7341798954869816,1.367516088550803,3.100141964127422,1.741246660208963
198,28.613039670866353,28.698794961631492,11.525432461131377,0.07598677785073628,9.389913945800885,3.9229185543193363,4.7109159233378,1.2917945927442909,2.3247597826652306,1.8273377121471954,8.454429132908988,4.11239231834537,6.99414565218905
199,74.52386920060844,68.5804045334095,16.061156486597877,3.793261472963385,3.3623494116779757,0.023421097304361857,2.534627648068388,0.6429986270791002,8.40447156060199,1.810852057907223,2.8810180611871195,1.827018633092496,6.62096272216873
200,71.85571048959402,17.388601264016184,12.64627460086675,3.823716028827783,1.8670664798751557,3.433973254947935,0.8666068220378244,2.3202726027721856,4.375044732787606,2.24559663656454,1.2859578441385406,3.966362289543281,9.646248896806242
201,98.64029092945603,76.4172951235692,1.8807289738969157,2.3893085539781738,4.530111980971784,3.3192468178367527,3.9082190393238987,4.53859773444201,1.0836606633380133,3.4620167914467044,0.3446986974225616,3.6022428519197907,3.843320259141951
202,0.6559900763761134,86.94794603091535,6.228791331445905,2.0447351737064117,2.076193579791072,0.187296701849394,5.270847413370863,2.4184784389352094,3.1380866572534964,2.0261073258805884,7.939371777952161,1.9877310230546075,9.650621449705937
203,60.730383453737716,4.713166512282754,15.351370554327936,1.8563074354254976,1.9539689080163103,2.3484562224442933,8.326471158935076,2.4610296760143684,3.9161222132138636,1.9881940101434146,2.39988234582783,2.146279147289939,8.754441469951788
204,37.67672055310927,23.25686792527268,0.8062591808753717,3.465760938658566,1.7046416190580853,1.1294208721493086,6.107197267884745,4.60986389859193,8.051020907795305,4.339445347949893,7.457043958852259,2.5770372877284524,6.475372365128138
205,88.11342494496672,6.0748201485851405,17.322249190342355,2.247225832068884,2.621010969579418,2.997119770287142,9.839033858768413,2.157080660500058,0.5882800326638096,0.6132118486239215,8.244316168968467,2.6019743505542676,3.3685576825576806
206,67.11589410779146,80.46875229749931,6.42863187040449,2.4674998325724107,3.7616168596086337,3.5537816845034174,0.6089386035094249,3.76300927110369,7.627498254283279,2.0806886250281487,9.310729828494654,0.17960422200560433,3.6008250583688204
207,29.12564841871995,18.13925711505687,14.074653779603235,1.6940135345739042,7.491200521589098,2.8290436707922555,3.3659035399766912,3.632904617322101,2.7676029068724994,1.8826564502518885,5.17239047307293,3.6337582534734985,6.934946079013371
208,21.891025893466793,27.94152126960364,18.754963402133424,0.6673652395089523,2.5604867036547443,3.3581791984091645,2.5729926910531775,2.290770303365389,9.09273919537845,4.476753263554304,7.403636697252373,1.6193118184151631,5.789178283406949
209,83.51528637330834,19.591078643666187,10.77210333980544,3.8285285251520995,7.4233704807372325,3.3293737555055483,6.0762211245339515,4.301092298454857,0.23589509702777606,1.3092987292717948,3.3700964416620502,1.1526557763574756,2.649211115588538
210,87.95421632514997,3.932535333804165,18.32991517622249,0.7200936496969023,9.455984448867461,3.0161426847063924,8.843494884443308,0.9904483617851718,5.718788187871891,0.6759067134821768,3.102839054800875,0.3056597906285779,1.4670262567652002
211,82.93110007932441,98.58157855313777,7.768089678661907,2.2848854258898434,3.781182690369364,0.10473608085148842,7.8410257893854505,4.8556056930191085,4.756430769274925,3.9515559195774563,4.704209638201796,2.5703952505610905,7.480429762279583
212,74.7461248634555,13.795971876069574,17.329209751684118,1.6984705230434851,9.446405005890412,1.4780883181221351,3.9329670986678895,4.311023341098245,4.9095536589087825,4.822958938213015,5.9037293489481035,3.616014404086889,7.242577283495497
213,75.23697759628337,33.66324495308517,17.67843587506846,0.7749295315216375,7.314648019750779,1.6220961101112439,4.962030736723715,3.038270969203611,0.30619356071078246,4.275354213570552,1.4439393970722723,1.625712557917673,5.153447109377457
214,98.96041470820722,25.29201507013098,3.0516986983365086,4.072449009866369,5.809032281804845,0.48189246937173685,5.90740658386636,4.466220962676338,5.392525854901087,1.3051219777748104,4.175274021395942,4.356250595640855,1.4945503251989396
215,84.36547694298402,11.13614600180338,5.99153194687962,1.3945988382065386,6.685648422857252,1.7418678109649912,6.42543849334829,0.5930537869993726,9.346923681908198,2.1812567963078693,6.446153223623399,1.741824840713987,9.360882694232455
216,37.38594136595966,7.302630076057391,3.8718924246500865,0.03890400249175605,8.214390517738586,3.413554887326615,7.653510375755505,3.2932930106446174,4.979638260496676,4.431422567634222,3.4493547196647856,4.974175088512226,6.099704688189849
217,73.98033335009411,24.228491915679385,19.909117537919176,1.471151354575679,5.700314632411272,3.2378998628849462,7.683275198199366,4.126570200155298,3.513075229645418,1.3875692449766985,8.871599014299463,1.526767490865652,1.7918863547253343
218,54.648461657099226,56.718298195886504,19.395751153010217,2.084188199330595,3.910429066421614,1.6739289441581189,1.7175977063043573,0.819059047143515,3.7078634702984137,3.006114160341104,1.482438938733934,2.059111715974767,3.4070698049156167
219,32.089451279467255,92.60727285906562,4.268139477777914,0.45130339117887336,6.166387129946237,3.3049278117783105,5.23415908532286,1.804803414286982,2.819185482079611,0.17093090847055464,5.9534148674365825,0.4591006439170872,1.068731444556881
220,19.897289524637902,39.95867921161235,4.7819160905897515,1.0467093744466989,8.507327592679811,1.3829053194098582,5.2544124591326655,1.8801998517937066,6.736436548384611,4.959035514244824,7.469951671652257,3.2258180564085848,2.4001398829011884
221,25.69143549429142,27.346079278170528,6.315181931311665,2.1883589591961776,4.894677897234158,1.866638512165025,5.7440070249268205,3.4358731541353524,9.259835607701682,3.182359538267554,9.545956946713432,1.6605260057170692,8.849191503252623
222,97.27175677933691,21.901465478876244,4.363993832961332,3.785869234404566,1.8615795218759692,4.729467364627133,7.196189914114104,1.2324254476070249,6.038627118240269,1.4636957825142982,4.597026721523456,2.3634285150375485,5.742027565664085
223,50.47673583400355,13.616689063402983,7.623763019302407,3.957529674345528,8.986728007436223,1.544111320447811,7.0429592885581185,3.461345131953198,5.100591697351664,2.114763622762574,1.245787505121298,2.335141255481978,1.7293993700563373
224,99.97063463314501,38.03864179465325,18.88731828417155,3.0927191867962973,7.662542023801554,3.75840048135073,2.025428618083237,2.621176820068103,0.4602660683738561,3.9717598980792204,6.669981626510798,4.82068106187576,7.797091503323931
225,49.928488253132834,24.173371360532364,17.40976513439178,1.64765869516854,3.0718801648036127,2.0114754308349867,8.98782721067638,3.7260377799295785,8.12459116733695,0.14007684698908193,8.752330885828755,4.337671645559766,3.355849083143539
226,51.67085445280476,60.36998334897543,16.86406293553144,4.42149621017318,8.529784960843225,4.027527691413629,6.694374504023129,2.715851103849462,4.99825067893897,1.0582763975901142,6.0250203877682225,2.7130755455956166,9.227546360104661
227,64.39360264704419,82.61652476450399,10.239300218979007,1.1016834621151892,4.411931318918237,1.9351453451088565,5.246942988352612,4.645678134125341,3.7558999852778623,1.7839771484473794,7.624717291966214,2.6740865882540996,3.3174735901384182
228,81.46162108227824,11.752947637898409,17.91191278744055,2.429938902078282,6.804782083684674,1.1272198962137456,4.0480399793756625,2.902979780784074,8.693515155405995,1.4190253225351748,2.762037222477728,3.9812201035406414,8.254963452004915
229,58.42100551980778,95.00434253148872,4.703091264148956,3.6322858577320636,5.934116775441506,2.213293639970048,8.094537512114302,0.8229350262628237,6.295192975801078,4.6232431624743775,7.799064963630444,0.6143351298990769,2.252277810630786
230,67.85856160880532,13.527910750457139,15.484995675683326,0.9116433422772242,1.9229116734434883,4.2199916643508075,2.8105107125326696,1.9149836964403808,9.78435215889507,2.092209715858791,5.464319617316887,4.202096312879387,2.466071012775041
231,15.953694257137313,38.55013748999851,6.859309860826617,4.715973206281395,0.5139798292559259,4.053670876726906,6.722362252661011,1.040345156356781,6.032840693963698,1.7617846968801172,1.1795387600299259,0.0415949313660387,8.729425478245888
232,54.122878144955656,58.12698528209231,8.044465263881285,4.740338687283486,7.479193950433882,3.725790421620798,5.0960894660394125,2.5383309465468433,6.714756921868354,2.8531903224807067,1.6654255911811098,2.2545785819064994,6.038306241606918
233,64.08355943042726,72.49631281406855,11.723038804751067,1.2986557149470335,6.283130224213722,2.5532008035812797,2.9874998449081085,1.5691582608898482,1.9237925785109105,0.14750465227722662,1.0499148683128665,0.17035169975421055,4.168971145438505
234,28.205731012554846,84.59642170304409,1.827277557622569,1.8434020426456934,0.40608835740069016,2.0390437770814698,4.499920958333781,1.2634071124712085,2.0897717999146432,4.168802089933511,2.0308282424412476,0.08658477563720962,1.4852146922576634
235,88.62190877774506,7.881063032287636,2.5734017364556556,2.2145641786900767,8.628142149957373,0.2777099990285263,9.556652436473993,0.5354602355191314,0.3892009756257811,0.3127115311409007,2.7416447790307497,2.4343804738817485,1.1183000352102876
236,57.533421727871534,79.65894764324567,19.3923340226158,2.230518576927244,2.80975281319467,0.37611865491308955,9.798892711407692,2.1723122384228413,7.820542636666574,0.8780243675743922,5.236863691382398,4.695489159593918,8.199272333216477
237,42.01092925869359,8.663340078707515,12.2085522641996,3.4818117046558648,4.369000966870269,2.811183990305552,8.620668639413068,1.724794869141749,2.4670423592720474,1.0648288415397114,9.679987663937075,1.2061026855392516,6.537643956036499
238,72.49280925825794,86.89606088309742,3.1812010870166367,2.5446097493584023,8.347155424693621,1.6488497400625408,7.109065310291865,1.1141209224752855,6.467399714894161,0.36868355520867513,8.761582030002591,2.554012213596559,8.91688769851812
239,36.96809909186381,98.31329001330549,17.524670980924807,1.6839814429395703,9.22338616981639,3.0244201405832523,8.550762062585143,0.7618148069056451,3.3603934306772394,1.886916359498648,6.3597740012073505,2.177442125260996,5.757591572460948
240,28.328123087305272,58.39914445803276,6.398923724087348,4.294194768442855,9.289114095397252,4.467658341912687,5.610489979615706,0.779069783609067,8.895575369702236,0.055068015348630796,5.338773875944315,1.0190392582008316,6.600012497145803
241,63.055596933242164,56.335201060743245,14.09744909015793,2.716766732475274,7.145966560314616,4.041550698001431,5.971240637871665,2.9298089176849547,6.432054683386426,0.7879543944205556,2.7190390475601696,3.791302561285353,5.922020314323609
242,19.656668941633747,42.79989693702538,2.6935873806023274,4.409364563165483,2.8788171530414135,0.7628295314973872,0.7376441698427955,0.2752149096418093,1.6017690961717301,3.5125996295241038,5.640583810288272,3.169043337001127,0.01580475336028861
243,24.535469684469,45.66090557703807,4.489127465186035,0.3720576800771102,0.8912619715643771,0.7673546552292434,0.2688461232243724,2.402224138912181,7.8313636993063,0.8993465384334911,9.50827684825455,2.8062566436005443,1.6172282318459283
244,67.94149804279206,6.222681781644974,5.295393931134397,4.106737627462102,8.937596108071146,0.8142882279293838,2.737679704117468,4.055980063257387,3.2722251402747515,1.9487899500094272,1.8300412392237662,0.8712472382543075,7.921088511297404
245,19.01818600144604,54.05738841441593,17.517611248720616,2.267705246635496,1.0597360677391008,1.2286985386300637,2.6994224194268934,3.899652589413798,5.690235286503924,1.1337732743112663,9.424975743952254,2.565808909581877,6.764836803439572
246,77.2281109398474,23.683595172678118,12.119964337454089,1.9167911870028953,2.933071902230018,2.886875661169073,4.520105754823544,3.477277805781873,7.15771651390111,1.3216452501178506,3.492182031628866,0.47619380007829887,1.5324032091874442
247,16.416091046874463,91.1106247502882,11.677911383095323,1.2361143200414408,8.768931338654273,0.3100409333613273,9.703716813699778,4.304648699582892,4.7378078099714696,4.500117338246074,7.782967363955024,4.612490700593799,7.380964004337043
248,90.63424102985965,22.021928661138325,0.08297196540770117,0.14544990190586246,4.725210720023775,1.4247874177681166,7.055461139073289,0.2933454909245325,8.160840073461811,4.162020889059529,8.986000845409043,3.5887679138892685,4.876492878094766
249,25.393505343426874,69.55896843115583,12.594481941280783,2.8975075552363845,9.008547463677575,3.4322049552471507,8.266479141161916,0.8107157146296023,0.737364254681744,4.708329757088461,2.3840523945706753,3.2126688389446327,8.09452026432923
250,32.89485670067243,95.43359696942689,15.052497797972006,1.931973408327619,5.55620734332262,4.037635074238669,7.72003516221766,4.94955676340267,5.286386871614143,3.8679028771216912,0.47789702075139656,2.013686822842788,9.735908489078236
251,0.06323740716338119,17.995129430470108,5.008753524427215,2.9920148393822252,1.898419223035892,4.4459546793381985,1.3625297330997557,1.4396780556065187,7.043757487998401,3.7662066048113028,6.1282705827950466,1.5094558600468921,8.578005225219478
252,20.945789890595506,37.39154517576973,2.232948035869672,2.3520571531628987,4.210900061803329,4.976396875195352,6.488068876700272,4.214451468555776,2.854636672411181,0.060872552332065386,5.536261825937753,1.4758285096284056,0.5314535635340005
253,61.283963662375825,91.37046458787967,19.965024248651666,3.7092042058770582,7.978446335807319,3.815819739974242,0.9744710575069571,0.863764781621993,7.0362556066839375,4.961301407170506,7.436697098727951,4.58477626191622,0.613351125027267
254,62.59799577008427,53.94856111581138,17.770433985831446,1.810348717555611,6.027410642868948,2.1226564477726853,9.054339342333869,1.6424477015903736,9.357180050678263,2.4774937006695548,2.9837725176078767,1.5853274521581928,6.582435175441409
255,62.71563701236782,87.52900816226862,13.787672797220027,2.67055548217943,8.294776029139443,0.955113123388506,7.623589850818927,0.803787511762441,9.293143631325302,3.702359872458887,0.4635123753762968,3.904236551894051,6.650044571369408
256,88.02490310284358,30.18422970900032,5.117782434688369,2.3859365103069075,2.7591461812499722,0.9759267041766231,1.559106100497635,4.277682251896246,4.264072987499993,2.5382378353223736,9.17264053566524,0.4269388549524645,8.060708593299806
257,5.443118522834577,19.70833948282089,0.5364975445520349,1.5780608799307652,8.582590415687166,2.8214464779596375,0.2283417354152396,2.7664205846320815,3.334353195363668,3.585158666790251,1.2730180417861514,2.8258406319633793,1.5076234471713812
258,55.631650709843136,23.94031483250407,3.6957739643038243,1.7463080660267316,0.700830524722559,4.964504405918821,7.320067775062689,2.2116456581582162,0.0749551651443858,2.6654407699763216,7.852199717712849,4.027287618431641,6.867182834643778
259,2.0281132992967956,3.363193949067485,7.009812711312081,3.9656997932392404,0.5568272674201081,3.0199087693859203,4.863934920272141,3.9995325536698467,1.5293971908289274,0.7759740127064207,3.926842543510358,3.0269098293221934,9.31449352369847
260,94.08293016315622,30.983768002112953,4.3020734947398545,4.2019181306934525,8.539501766027794,2.003814470552821,2.9048452500904425,1.0891969606773153,9.203767280450945,0.20108873607154193,5.111246786030551,3.9556390884673895,7.855457747822112
261,98.21085457790629,93.59458824200246,8.338392974913289,0.23946636181236589,3.499833920386714,1.2603302335784865,5.051570353732621,2.8187745130180786,8.03140252196642,2.355884683197753,1.0877730977194886,1.424426750433102,0.6788232211679651
262,38.14656058564525,83.10550108180801,16.9990951850407,4.3263706992896145,9.950927838424393,0.8702338914356764,2.2963314147349085,1.0836055544191532,5.511423739288308,0.9848431628612049,3.2063494029961155,3.498352372927066,8.586233988158947
263,27.778433645882185,66.4766401239296,8.89895943508605,1.59912797543563,0.48916993702673434,1.5974068321399026,5.7691598723650515,2.2487175075782226,6.983535660447347,0.47416719528476114,6.627967260805216,4.490962642737357,0.6335685969963367
264,1.180656464324605,89.93131777145953,15.585773020050704,3.279910716940581,3.273112769312271,3.002440981154302,6.787187656898403,3.791953735908593,6.838699793188054,0.1878481095030205,7.582610984084788,2.6436361024105173,2.064061207354595
265,91.88286084770826,13.755581505112627,0.16824677060145893,1.6084723427743932,0.1184322707328839,1.5554508743338662,6.471800394691519,3.3367957712417278,9.594048868087913,3.747331002177732,5.418795829682695,4.970373232219528,0.21652157077276618
266,63.160472641215534,31.94856269979498,4.433526086043315,1.475856781747166,7.585918882158868,1.2162158643321914,8.424663811456101,3.156683217975098,3.9591307698864346,3.784650975243655,8.153988478156057,0.28173956618788937,5.962394861559908
267,91.17136291856255,76.16815457640392,4.384898170351054,1.7143225922850547,4.2287341671442045,2.2688964895696877,1.697633026046812,3.139694244894505,9.711137065593004,0.4199436279979869,4.225520793299835,3.220952979201808,3.9383983080175917
268,13.345407624435396,87.01916997330198,11.757381368263092,3.6533600328479294,7.814972649906257,2.9458661170873683,5.520983337999903,0.4833898584716214,9.328560367154004,0.21204822469662196,4.655094707842654,2.7532330311658466,3.6285667458496205
269,8.693563483927916,68.0341644056874,18.844756832632275,2.519999027773237,2.9951482039493156,1.5790079222392985,0.7148119752659758,4.019080703002926,8.96387579392544,4.712745438596107,5.0735489687247295,1.4188731245305564,6.6955993861636784
270,12.500215987321974,15.916000375162142,4.343011549551262,1.0011129399931185,8.857690726235738,4.326858638370001,8.96964129897032,4.5145306841757336,1.8805564875516727,3.894206690639736,6.8173862062628565,3.2513554706057493,0.9579863973688638
271,86.38515391343724,22.80734311252554,16.328256370746786,2.3360227033387506,7.639838518153076,3.8818516570421577,2.1422533329326496,1.4751215359842944,1.2569792698831308,2.185479028574486,5.667565472984282,1.6831925131874779,0.09643976184556108
272,54.31395929530777,85.0535382550287,11.412232286030763,0.7156448373090001,7.248708222249903,1.3555183343769448,3.1597274527191037,1.4875672213368345,2.193772153320756,2.467329922113942,9.979391782163137,1.0449848092576794,6.6076165562372635
273,95.20347411364307,62.75816210734815,17.93573659453191,4.154451995927465,7.829960455341877,0.502012736203341,8.561621621374396,0.7935081963006779,1.765006408483449,4.2793786566150755,9.644912596049112,3.9424134015600085,9.800303898384648
274,54.75330974287439,12.901939993057551,11.520502988176137,0.6095343804875099,9.75482369653297,4.003855369967394,3.0811478909644174,2.8608118068248523,2.9708113602367936,4.825841573628301,2.067040988434771,0.15706801284366606,3.147246952749918
275,71.68043537078074,10.25804191379497,14.935941579703453,4.9261872262349895,1.33313222525437,0.5799865514611604,4.139144409814983,1.1411984330288965,1.2073227937743116,1.800273669417122,1.1846761652734774,1.8197364083229126,1.5558828442433323
276,27.19771635622152,6.70228628340915,7.798206913777815,4.00384126285436,9.215866682000993,0.3227888796313654,1.0291017910311102,4.979270247472438,4.01161902543414,3.5481807633505085,3.766259407465395,4.098014811071162,2.619167107626229
277,50.69738161417647,14.494046957247363,5.744135545706511,0.4225379880004451,5.352712106848767,2.6149231073541546,3.047423712207164,2.237379577419626,6.885136605334141,2.8887951184523537,1.1936102166028373,0.6666065970046963,7.850792247379178
278,35.99940314617452,42.669536334808164,4.621197645974195,3.4167446309177167,5.087929314959528,4.744742803151135,6.0274881865036996,0.004566928513989716,7.617595394145927,3.467240268451916,8.343563261882377,0.767212833950881,8.300691077821902
279,47.37020737519518,69.69831361457814,9.742868928711815,4.364569894853486,2.458068334168731,0.7775875415554014,0.010460248273472826,4.7885426382864535,9.837280413157176,0.5652592642440325,4.722885191498395,3.6280183604573866,6.047081437981677
280,2.9328283967162383,18.935384952698602,19.027404973304215,4.711542010647463,0.22173991811012944,4.955322229006319,4.797947617099586,2.3183056137957014,0.19944562066849852,3.2654770162773934,8.929932371967285,3.866363861087812,7.231090477218421
281,2.3599995680597363,85.44668521398305,8.080038450256017,3.3952244445052266,1.528943418756778,0.2326735113938944,2.8887466826130277,1.5875905823134373,4.528695595635487,0.692236168753753,2.1932789636920154,4.675414068325466,8.262138649114661
282,60.36709789077604,23.07134981881446,1.8999173979353885,2.3797848875338445,9.589239043093965,1.2670557616678655,3.0973378212175318,1.221922194383722,6.933377434571789,0.495063010313826,8.835259166256543,2.0226269529290746,4.5609235217191415
283,97.93658462126893,84.30544594432993,14.445545166730255,0.18565347793156084,0.31100514097137855,4.906301588552562,8.961202037109949,1.2558092118894835,8.17127083892776,2.1390825882825966,3.9149635259070807,1.0009677864443356,4.2979744339719215
284,33.49144711145429,64.76019180341494,15.09654885840386,3.4782142427359237,9.073065546802846,0.10185212126374218,5.567389156015753,3.181783105277058,8.130530454766134,0.7055435693752948,7.5582259549497515,1.214562286473214,5.749213193320295
285,55.70433293323085,68.89261236712323,6.069237681216158,2.8337256929333874,2.177587702146651,3.6616622035628428,4.885468676157574,1.1189823318843701,2.5729801077792787,4.514760978188865,3.027251281060322,4.383708319290436,8.137863625070871
286,77.68231678140822,31.77053093593009,16.312942093608623,3.2947296538142066,6.719027443994752,0.4265932702496778,6.7397205823376645,3.3194545635237556,3.9438180085685577,0.08600462930644859,2.285307588014098,1.4494877075607213,3.3344503172349773
287,31.977195566143557,67.2043347524669,12.704760189773928,0.7620478635828437,1.026955300539942,3.6429661412368555,6.529338604909461,1.9811430155769691,6.594804234449261,0.4448339720443823,2.6180287622938527,3.7626816274013413,0.9893233706503466
288,55.341502603088934,73.59356345318801,0.1361538558980853,1.7851826877904722,3.7502815261935867,0.41062841232170105,6.495347818467917,0.20830135599349486,4.182787371640419,0.4177710490842507,2.9161983508898914,1.1304996962094824,2.616027298625863
289,12.997187973456775,54.13825858301917,9.940582942560638,2.1469932018088893,8.831161584718027,4.398618036622115,5.201883055559984,1.4323032865470684,4.83670004207661,1.6396621711294026,7.57016037870765,4.57720297346441,8.18395132034232
290,32.350516559372466,84.10174899257007,6.79053401510574,3.4693816361505796,4.675165539680015,3.2092415257463234,3.3500526573768505,2.8130918890823065,5.493476081022414,4.2168712151695384,2.01298400958466,2.6027566372822974,7.147640532390206
291,23.229002882540957,2.8068715995234714,10.53013242459809,4.243146185683442,1.0811171589298718,2.9271304762681014,8.570428278196756,1.891883631292715,2.61966545082456,3.8834567165417018,7.066494086285409,3.0527073285025814,3.095254204871023
292,26.761802707144827,50.8681543209389,0.9953194557069255,2.674925451682793,8.921659434757828,2.63004726613023,5.438278230370589,2.489427616481005,0.9521353089123769,3.671807362748436,4.053283468360341,4.521045349203227,6.280934210888801
293,26.156756340425964,79.32522060704326,14.85261049992479,4.982649610470487,8.810238711690964,4.267367922172813,6.024422800670008,2.651393721879937,8.205638138442817,4.00072250834416,5.788268825025018,3.241302560968985,0.38958497106272705
294,79.22128480892756,67.07048689398285,14.145853833735334,2.4236415887003817,2.849766661008006,1.976105410423287,7.7123761820890095,0.8749480740755501,8.639672070887674,3.4234722580877843,1.541291055419616,1.7967957451782024,4.648289714594457
295,68.516519179257,67.10533267544729,4.949570072069951,2.983242748306373,4.343440070384469,4.865321254885314,0.6901885163681847,3.9333898849626987,4.556293161236652,4.251603448588274,5.3736415532132,1.5323349045967936,5.589665351751748
296,40.84467675537592,3.756761765760006,5.873209539199333,2.732169200491982,8.587309828897641,4.494023413677596,9.976831987718299,0.255645185591701,6.393448831910707,0.1770427234525794,2.572328333469919,1.6143681496639826,4.227599901683437
297,44.882713048881776,83.91724429234289,14.46293582028946,4.760092892256189,1.2287891235426585,3.6196512310079685,8.105739419961115,1.9932336348980475,5.769356776214969,0.2859430531479607,2.0834058023430453,3.9094111684004185,7.62114443966535
298,99.34051641438656,25.820994541644186,18.405249776967356,4.159758026138827,5.993844184178162,3.840102803247085,9.261810188325184,2.357573697215237,3.1879215943149095,1.0912843277039483,2.4634080481772824,2.5903221896606823,1.9262809085401598
299,61.18994477591709,49.916636854966704,19.53308978856629,3.667956679909516,1.0067462379666567,3.568880174737462,9.309451045447458,0.24404629726518856,2.0525085355936086,1.405629895598344,4.601309048443415,2.586540235470311,7.677728716077131
300,52.82209806606919,69.88136167912192,15.7559541870516,3.543765803807813,3.154290154174439,3.8656889040717353,5.209408202193963,1.9425783213143188,9.624437387109982,3.298981804324791,0.07729973597527014,4.814915626776486,3.201957914892766
301,55.05754635176893,29.011110951068492,12.287165945416945,4.990532351666323,8.395143228182762,0.4088187681813569,0.08905647964440962,4.683073115576047,7.112098180954094,3.983097833463378,5.823790244684811,3.691071878488765,8.077659644834178
302,51.40981225088809,1.6419805085908739,18.990940160191,3.7978954011999715,5.4895508894137235,2.117500246215368,0.16251402443009974,0.502450014136581,3.9923800610555342,1.2847497329501496,7.240812328983384,0.8928123671662642,0.4322310704051669
303,28.297390913475912,27.11223982287752,15.636300633334825,1.4801768924096916,1.712410799817293,2.209707890167105,4.562839775822766,3.2887549988677027,4.754448709261818,4.32004397900365,3.118696033336545,3.1766007787676163,0.8928782313719047
304,7.126556102507549,38.8023088592951,0.7690742627500652,0.8187409031859394,6.261788524346019,3.4764244384791683,4.070961519009829,4.46914110529091,7.7601426763124515,0.9783015245340031,4.96213402113167,2.656203423992488,0.8221995443915359
305,48.126697887877626,70.47063067985331,9.545337733486528,4.7418230098711,6.775253566674554,2.265422984364517,3.0130294319553945,1.7208616869134548,1.8961155248919943,2.047494452870226,2.2573344140854767,0.5017463554062025,0.11134021866973064
306,83.24915223141755,78.94605833567736,13.882262565463252,1.0718468746661924,7.598397568473273,4.531735783144169,1.0092207986004755,4.1613504604719225,3.461441287886442,1.485695011951437,0.5445622396872545,1.548730511531267,0.26513925536383154
307,39.491081080121084,79.0567384547715,10.468284728815277,4.678388011847377,9.907637565738806,2.464291064366479,9.06504526308426,3.538002697215876,0.8362518172956188,3.737387810879172,1.1446335075004086,4.004446414268622,6.269754082490518
308,7.484861081581299,55.98892509515887,8.131719811572074,4.250552931469892,5.118139533220414,3.939780397783691,0.1497237168277348,1.2820015910671239,2.927354362849618,4.651859278364038,2.330665318994768,1.3867791836268486,6.519262115949429
309,17.581015843266393,12.566709459966638,15.877320931647157,2.890171658718809,5.84375360328653,0.538854400329145,5.532932684329882,2.708146560306397,7.188520908668604,3.0388406251211957,8.638440021235976,2.1673613909153775,8.431128849569697
310,82.73042637132652,80.44848236427723,4.803508449482202,0.9620631191923917,9.194055738580127,0.8542955846278606,8.365447710543624,2.1398211868883714,4.94784720047037,1.4794631114460297,6.14234386826487,3.314133100643643,0.30836051285592675
311,90.0441559853785,26.706462001927413,0.9714957910495694,0.7599299361291335,0.4315953563707911,4.440673106829349,1.1570448556864426,3.7744540818338193,4.195011223309325,1.582857006125454,8.666988823233304,1.7576970986187033,4.906672895112864
312,46.25798625511152,25.963059695813385,5.400764441616105,0.3393355040738386,0.27027047628304957,0.8943593230389114,1.983541264433943,0.10228704292765783,0.9321015028744373,0.8656947872056308,5.390656992644781,1.1229733833023752,7.33205708350578
